Date,SaleRep,EnrollDate,ClientID,ClientStatus,CancelDate,Cancel,DaysToCancel,EarlyCancellation,CancelledDebt,Program,CANCELREASON,SALESREPDAY
202509,Jenna Marks,09/08/2025,505104,Cancelled,09/23/2025,1,15,1,48978,JGW,Buyer Remorse,20250908_Jenna Marks
202509,Naddia Bazar,09/08/2025,505106,Cancelled,09/25/2025,1,17,1,55331,JGW,Buyer Remorse,20250908_Naddia Bazar
202509,Naddia Bazar,09/08/2025,505109,Cancelled,09/14/2025,1,6,1,44234,JGW,Not Responsive,20250908_Naddia Bazar
202509,Marcus Lee,09/08/2025,505119,Cancelled,09/22/2025,1,14,1,39778,JGW,Financial Hardship,20250908_Marcus Lee
202509,Alexander Dagen,09/08/2025,505128,Cancelled,09/17/2025,1,9,1,35222,JGW,Buyer Remorse,20250908_Alexander Dagen
202509,Jay Harris,09/09/2025,505132,Cancelled,09/22/2025,1,13,1,56724,JGW,Financial Hardship,20250909_Jay Harris
202509,Sofia Cruz,09/09/2025,505157,Cancelled,09/27/2025,1,18,1,17870,JGW,Buyer Remorse,20250909_Sofia Cruz
202509,Evan Baker,09/10/2025,505164,Cancelled,09/19/2025,1,9,1,53826,JGW,Buyer Remorse,20250910_Evan Baker
202509,Jay Harris,09/10/2025,505168,Cancelled,09/28/2025,1,18,1,15449,JGW,Financial Hardship,20250910_Jay Harris
202509,Marcus Lee,09/10/2025,505184,Cancelled,09/28/2025,1,18,1,39055,JGW,Buyer Remorse,20250910_Marcus Lee
202509,Marcus Lee,09/12/2025,505237,Cancelled,09/25/2025,1,13,1,25893,JGW,Not Responsive,20250912_Marcus Lee
202509,Jenna Marks,09/15/2025,505251,Cancelled,09/23/2025,1,8,1,54569,JGW,Not Responsive,20250915_Jenna Marks
202509,Naddia Bazar,09/15/2025,505254,Cancelled,09/30/2025,1,15,1,56329,JGW,Not Responsive,20250915_Naddia Bazar
202509,Sofia Cruz,09/16/2025,505300,Cancelled,09/24/2025,1,8,1,25094,JGW,Not Responsive,20250916_Sofia Cruz
202509,Tara Singh,09/17/2025,505316,Cancelled,09/29/2025,1,12,1,27672,JGW,Not Responsive,20250917_Tara Singh
202509,Naddia Bazar,09/18/2025,505333,Cancelled,09/28/2025,1,10,1,32527,JGW,Financial Hardship,20250918_Naddia Bazar
202509,Sofia Cruz,09/18/2025,505345,Cancelled,09/28/2025,1,10,1,46432,JGW,Buyer Remorse,20250918_Sofia Cruz
202509,Jay Harris,09/19/2025,505354,Cancelled,10/07/2025,1,18,1,39500,JGW,Buyer Remorse,20250919_Jay Harris
202509,Jenna Marks,09/19/2025,505356,Cancelled,09/27/2025,1,8,1,60837,JGW,Not Responsive,20250919_Jenna Marks
202509,Naddia Bazar,09/19/2025,505358,Cancelled,10/04/2025,1,15,1,60882,JGW,Buyer Remorse,20250919_Naddia Bazar
202509,Alexander Dagen,09/19/2025,505374,Cancelled,10/03/2025,1,14,1,36500,JGW,Buyer Remorse,20250919_Alexander Dagen
202509,Evan Baker,09/22/2025,505375,Cancelled,10/08/2025,1,16,1,32058,JGW,Financial Hardship,20250922_Evan Baker
202509,Jay Harris,09/22/2025,505380,Cancelled,10/07/2025,1,15,1,35332,JGW,Financial Hardship,20250922_Jay Harris
202509,Jay Harris,09/22/2025,505381,Cancelled,09/30/2025,1,8,1,49679,JGW,Financial Hardship,20250922_Jay Harris
202509,Lisa Wong,09/22/2025,505390,Cancelled,10/07/2025,1,15,1,38042,JGW,Financial Hardship,20250922_Lisa Wong
202509,Marcus Lee,09/22/2025,505393,Cancelled,10/06/2025,1,14,1,55539,JGW,Financial Hardship,20250922_Marcus Lee
202509,Marcus Lee,09/22/2025,505394,Cancelled,10/05/2025,1,13,1,34262,JGW,Not Responsive,20250922_Marcus Lee
202509,Alexander Dagen,09/22/2025,505401,Cancelled,10/12/2025,1,20,1,60360,JGW,Buyer Remorse,20250922_Alexander Dagen
202509,Evan Baker,09/23/2025,505404,Cancelled,10/10/2025,1,17,1,52003,JGW,Buyer Remorse,20250923_Evan Baker
202509,Alexander Dagen,09/23/2025,505428,Cancelled,10/03/2025,1,10,1,38630,JGW,Not Responsive,20250923_Alexander Dagen
202509,Jay Harris,09/24/2025,505435,Cancelled,10/05/2025,1,11,1,16093,JGW,Buyer Remorse,20250924_Jay Harris
202509,Alexander Dagen,09/24/2025,505454,Cancelled,10/06/2025,1,12,1,49708,JGW,Buyer Remorse,20250924_Alexander Dagen
202509,Evan Baker,09/25/2025,505460,Cancelled,10/12/2025,1,17,1,32267,JGW,Not Responsive,20250925_Evan Baker
202509,Jenna Marks,09/26/2025,505494,Cancelled,10/03/2025,1,7,1,25334,JGW,Financial Hardship,20250926_Jenna Marks
202509,Sofia Cruz,09/26/2025,505511,Cancelled,10/07/2025,1,11,1,22936,JGW,Not Responsive,20250926_Sofia Cruz
202509,Jenna Marks,09/29/2025,505533,Cancelled,10/07/2025,1,8,1,51531,JGW,Financial Hardship,20250929_Jenna Marks
202509,Marcus Lee,09/29/2025,505542,Cancelled,10/12/2025,1,13,1,19628,JGW,Not Responsive,20250929_Marcus Lee
202509,Victor Chen,09/29/2025,505551,Cancelled,10/19/2025,1,20,1,49543,JGW,Buyer Remorse,20250929_Victor Chen
202509,Victor Chen,09/29/2025,505552,Cancelled,10/10/2025,1,11,1,36960,JGW,Buyer Remorse,20250929_Victor Chen
202510,Tara Singh,10/01/2025,505594,Cancelled,10/19/2025,1,18,1,34481,JGW,Financial Hardship,20251001_Tara Singh
202510,Marcus Lee,10/01/2025,505599,Cancelled,10/19/2025,1,18,1,32476,JGW,Financial Hardship,20251001_Marcus Lee
202510,Victor Chen,10/01/2025,505612,Cancelled,10/16/2025,1,15,1,14647,JGW,Financial Hardship,20251001_Victor Chen
202510,Jenna Marks,10/02/2025,505624,Cancelled,10/17/2025,1,15,1,58456,JGW,Financial Hardship,20251002_Jenna Marks
202510,Tara Singh,10/02/2025,505633,Cancelled,10/08/2025,1,6,1,60304,JGW,Not Responsive,20251002_Tara Singh
202510,Lisa Wong,10/02/2025,505634,Cancelled,10/20/2025,1,18,1,32476,JGW,Buyer Remorse,20251002_Lisa Wong
202510,Alexander Dagen,10/02/2025,505647,Cancelled,10/17/2025,1,15,1,29655,JGW,Financial Hardship,20251002_Alexander Dagen
202510,Marcus Lee,10/03/2025,505672,Cancelled,10/14/2025,1,11,1,32583,JGW,Financial Hardship,20251003_Marcus Lee
202510,Victor Chen,10/03/2025,505686,Cancelled,10/20/2025,1,17,1,37946,JGW,Financial Hardship,20251003_Victor Chen
202510,Jay Harris,10/06/2025,505691,Cancelled,10/23/2025,1,17,1,53954,JGW,Financial Hardship,20251006_Jay Harris
202510,Jenna Marks,10/06/2025,505693,Cancelled,10/18/2025,1,12,1,29185,JGW,Buyer Remorse,20251006_Jenna Marks
202510,Jenna Marks,10/06/2025,505694,Cancelled,10/15/2025,1,9,1,45000,JGW,Buyer Remorse,20251006_Jenna Marks
202510,Naddia Bazar,10/06/2025,505696,Cancelled,10/17/2025,1,11,1,10555,JGW,Not Responsive,20251006_Naddia Bazar
202510,Lisa Wong,10/06/2025,505708,Cancelled,10/26/2025,1,20,1,29730,JGW,Buyer Remorse,20251006_Lisa Wong
202510,Marcus Lee,10/06/2025,505712,Cancelled,10/22/2025,1,16,1,18365,JGW,Buyer Remorse,20251006_Marcus Lee
202510,Lisa Wong,10/07/2025,505740,Cancelled,10/13/2025,1,6,1,19938,JGW,Buyer Remorse,20251007_Lisa Wong
202510,Naddia Bazar,10/08/2025,505770,Cancelled,10/24/2025,1,16,1,42409,JGW,Not Responsive,20251008_Naddia Bazar
202510,Lisa Wong,10/10/2025,505852,Cancelled,10/29/2025,1,19,1,59361,JGW,Not Responsive,20251010_Lisa Wong
202510,Alexander Dagen,10/13/2025,505905,Cancelled,10/22/2025,1,9,1,31401,JGW,Financial Hardship,20251013_Alexander Dagen
202510,Jay Harris,10/14/2025,505917,Cancelled,11/02/2025,1,19,1,62828,JGW,Financial Hardship,20251014_Jay Harris
202510,Jenna Marks,10/14/2025,505918,Cancelled,11/02/2025,1,19,1,19229,JGW,Not Responsive,20251014_Jenna Marks
202510,Jenna Marks,10/14/2025,505919,Cancelled,10/30/2025,1,16,1,50616,JGW,Financial Hardship,20251014_Jenna Marks
202510,Marcus Lee,10/14/2025,505933,Cancelled,10/20/2025,1,6,1,64540,JGW,Not Responsive,20251014_Marcus Lee
202510,Evan Baker,10/15/2025,505950,Cancelled,10/28/2025,1,13,1,40747,JGW,Financial Hardship,20251015_Evan Baker
202510,Jenna Marks,10/15/2025,505955,Cancelled,10/31/2025,1,16,1,44511,JGW,Buyer Remorse,20251015_Jenna Marks
202510,Jenna Marks,10/15/2025,505956,Cancelled,10/20/2025,1,5,1,19043,JGW,Buyer Remorse,20251015_Jenna Marks
202510,Lisa Wong,10/15/2025,505969,Cancelled,10/21/2025,1,6,1,37170,JGW,Not Responsive,20251015_Lisa Wong
202510,Alexander Dagen,10/15/2025,505984,Cancelled,11/04/2025,1,20,1,31482,JGW,Not Responsive,20251015_Alexander Dagen
202510,Victor Chen,10/15/2025,505987,Cancelled,10/30/2025,1,15,1,42068,JGW,Not Responsive,20251015_Victor Chen
202510,Tara Singh,10/16/2025,506004,Cancelled,10/30/2025,1,14,1,43015,JGW,Financial Hardship,20251016_Tara Singh
202510,Lisa Wong,10/16/2025,506006,Cancelled,11/03/2025,1,18,1,43242,JGW,Not Responsive,20251016_Lisa Wong
202510,Sofia Cruz,10/16/2025,506014,Cancelled,11/02/2025,1,17,1,48174,JGW,Buyer Remorse,20251016_Sofia Cruz
202510,Sofia Cruz,10/16/2025,506016,Cancelled,10/28/2025,1,12,1,27034,JGW,Not Responsive,20251016_Sofia Cruz
202510,Alexander Dagen,10/16/2025,506020,Cancelled,10/25/2025,1,9,1,34342,JGW,Not Responsive,20251016_Alexander Dagen
202510,Naddia Bazar,10/17/2025,506031,Cancelled,11/05/2025,1,19,1,33917,JGW,Buyer Remorse,20251017_Naddia Bazar
202510,Tara Singh,10/17/2025,506034,Cancelled,11/01/2025,1,15,1,40016,JGW,Buyer Remorse,20251017_Tara Singh
202510,Marcus Lee,10/17/2025,506048,Cancelled,11/04/2025,1,18,1,60848,JGW,Not Responsive,20251017_Marcus Lee
202510,Sofia Cruz,10/17/2025,506055,Cancelled,10/26/2025,1,9,1,45276,JGW,Financial Hardship,20251017_Sofia Cruz
202510,Alexander Dagen,10/17/2025,506060,Cancelled,10/27/2025,1,10,1,41134,JGW,Not Responsive,20251017_Alexander Dagen
202510,Victor Chen,10/17/2025,506063,Cancelled,10/29/2025,1,12,1,36870,JGW,Not Responsive,20251017_Victor Chen
202510,Jay Harris,10/20/2025,506065,Cancelled,10/27/2025,1,7,1,28811,JGW,Financial Hardship,20251020_Jay Harris
202510,Naddia Bazar,10/20/2025,506070,Cancelled,10/26/2025,1,6,1,32983,JGW,Financial Hardship,20251020_Naddia Bazar
202510,Tara Singh,10/20/2025,506073,Cancelled,11/09/2025,1,20,1,12844,JGW,Not Responsive,20251020_Tara Singh
202510,Alexander Dagen,10/20/2025,506085,Cancelled,11/07/2025,1,18,1,17436,JGW,Not Responsive,20251020_Alexander Dagen
202510,Lisa Wong,10/21/2025,506109,Cancelled,11/01/2025,1,11,1,37031,JGW,Financial Hardship,20251021_Lisa Wong
202510,Victor Chen,10/21/2025,506120,Cancelled,10/26/2025,1,5,1,59574,JGW,Buyer Remorse,20251021_Victor Chen
202510,Jenna Marks,10/22/2025,506128,Cancelled,11/01/2025,1,10,1,27873,JGW,Buyer Remorse,20251022_Jenna Marks
202510,Marcus Lee,10/22/2025,506146,Cancelled,10/31/2025,1,9,1,32246,JGW,Not Responsive,20251022_Marcus Lee
202510,Victor Chen,10/22/2025,506160,Cancelled,11/03/2025,1,12,1,18936,JGW,Not Responsive,20251022_Victor Chen
202510,Jay Harris,10/23/2025,506166,Cancelled,10/28/2025,1,5,1,48905,JGW,Financial Hardship,20251023_Jay Harris
202510,Tara Singh,10/23/2025,506179,Cancelled,11/01/2025,1,9,1,15439,JGW,Buyer Remorse,20251023_Tara Singh
202510,Lisa Wong,10/23/2025,506180,Cancelled,11/08/2025,1,16,1,23922,JGW,Buyer Remorse,20251023_Lisa Wong
202510,Lisa Wong,10/23/2025,506183,Cancelled,10/28/2025,1,5,1,64602,JGW,Not Responsive,20251023_Lisa Wong
202510,Marcus Lee,10/23/2025,506184,Cancelled,11/11/2025,1,19,1,48465,JGW,Not Responsive,20251023_Marcus Lee
202510,Alexander Dagen,10/23/2025,506192,Cancelled,11/07/2025,1,15,1,54987,JGW,Not Responsive,20251023_Alexander Dagen
202510,Naddia Bazar,10/24/2025,506211,Cancelled,11/06/2025,1,13,1,42770,JGW,Financial Hardship,20251024_Naddia Bazar
202510,Naddia Bazar,10/24/2025,506213,Cancelled,11/09/2025,1,16,1,12038,JGW,Not Responsive,20251024_Naddia Bazar
202510,Tara Singh,10/24/2025,506216,Cancelled,10/31/2025,1,7,1,37224,JGW,Financial Hardship,20251024_Tara Singh
202510,Evan Baker,10/27/2025,506235,Cancelled,11/06/2025,1,10,1,31967,JGW,Buyer Remorse,20251027_Evan Baker
202510,Jay Harris,10/27/2025,506237,Cancelled,11/13/2025,1,17,1,22220,JGW,Financial Hardship,20251027_Jay Harris
202510,Naddia Bazar,10/27/2025,506245,Cancelled,11/04/2025,1,8,1,51633,JGW,Buyer Remorse,20251027_Naddia Bazar
202510,Tara Singh,10/27/2025,506249,Cancelled,11/10/2025,1,14,1,40145,JGW,Not Responsive,20251027_Tara Singh
202510,Lisa Wong,10/27/2025,506258,Cancelled,11/12/2025,1,16,1,12136,JGW,Financial Hardship,20251027_Lisa Wong
202510,Marcus Lee,10/29/2025,506329,Cancelled,11/10/2025,1,12,1,44548,JGW,Financial Hardship,20251029_Marcus Lee
202510,Marcus Lee,10/29/2025,506330,Cancelled,11/10/2025,1,12,1,10778,JGW,Buyer Remorse,20251029_Marcus Lee
202510,Alexander Dagen,10/29/2025,506336,Cancelled,11/09/2025,1,11,1,44046,JGW,Not Responsive,20251029_Alexander Dagen
202510,Tara Singh,10/30/2025,506348,Cancelled,11/16/2025,1,17,1,37599,JGW,Buyer Remorse,20251030_Tara Singh
202510,Evan Baker,10/31/2025,506367,Cancelled,11/08/2025,1,8,1,24286,JGW,Buyer Remorse,20251031_Evan Baker
202510,Evan Baker,10/31/2025,506368,Cancelled,11/06/2025,1,6,1,63881,JGW,Buyer Remorse,20251031_Evan Baker
202510,Jenna Marks,10/31/2025,506371,Cancelled,11/11/2025,1,11,1,14372,JGW,Not Responsive,20251031_Jenna Marks
202510,Lisa Wong,10/31/2025,506381,Cancelled,11/20/2025,1,20,1,59954,JGW,Buyer Remorse,20251031_Lisa Wong
202510,Marcus Lee,10/31/2025,506386,Cancelled,11/09/2025,1,9,1,39439,JGW,Buyer Remorse,20251031_Marcus Lee
202510,Sofia Cruz,10/31/2025,506388,Cancelled,11/20/2025,1,20,1,32734,JGW,Financial Hardship,20251031_Sofia Cruz
202511,Jay Harris,11/03/2025,506397,Cancelled,11/21/2025,1,18,1,50610,JGW,Not Responsive,20251103_Jay Harris
202511,Lisa Wong,11/03/2025,506412,Cancelled,11/16/2025,1,13,1,36292,JGW,Buyer Remorse,20251103_Lisa Wong
202511,Evan Baker,11/04/2025,506424,Cancelled,11/12/2025,1,8,1,43651,JGW,Not Responsive,20251104_Evan Baker
202511,Marcus Lee,11/04/2025,506443,Cancelled,11/15/2025,1,11,1,49828,JGW,Buyer Remorse,20251104_Marcus Lee
202511,Marcus Lee,11/04/2025,506444,Cancelled,11/12/2025,1,8,1,9062,JGW,Buyer Remorse,20251104_Marcus Lee
202511,Alexander Dagen,11/04/2025,506454,Cancelled,11/24/2025,1,20,1,46884,JGW,Buyer Remorse,20251104_Alexander Dagen
202511,Jenna Marks,11/05/2025,506464,Cancelled,11/17/2025,1,12,1,43634,JGW,Not Responsive,20251105_Jenna Marks
202511,Alexander Dagen,11/05/2025,506484,Cancelled,11/25/2025,1,20,1,62878,JGW,Financial Hardship,20251105_Alexander Dagen
202511,Alexander Dagen,11/05/2025,506485,Cancelled,11/15/2025,1,10,1,24321,JGW,Financial Hardship,20251105_Alexander Dagen
202511,Jenna Marks,11/06/2025,506496,Cancelled,11/26/2025,1,20,1,43617,JGW,Buyer Remorse,20251106_Jenna Marks
202511,Marcus Lee,11/06/2025,506509,Cancelled,11/17/2025,1,11,1,44678,JGW,Buyer Remorse,20251106_Marcus Lee
202511,Marcus Lee,11/06/2025,506512,Cancelled,11/11/2025,1,5,1,32370,JGW,Buyer Remorse,20251106_Marcus Lee
202511,Victor Chen,11/06/2025,506522,Cancelled,11/15/2025,1,9,1,60682,JGW,Not Responsive,20251106_Victor Chen
202511,Tara Singh,11/07/2025,506544,Cancelled,11/20/2025,1,13,1,50034,JGW,Financial Hardship,20251107_Tara Singh
202511,Marcus Lee,11/10/2025,506583,Cancelled,11/21/2025,1,11,1,33760,JGW,Financial Hardship,20251110_Marcus Lee
202511,Victor Chen,11/10/2025,506593,Cancelled,11/17/2025,1,7,1,11571,JGW,Financial Hardship,20251110_Victor Chen
202511,Evan Baker,11/11/2025,506596,Cancelled,11/17/2025,1,6,1,21427,JGW,Buyer Remorse,20251111_Evan Baker
202511,Evan Baker,11/12/2025,506640,Cancelled,11/28/2025,1,16,1,60435,JGW,Financial Hardship,20251112_Evan Baker
202511,Evan Baker,11/12/2025,506641,Cancelled,11/30/2025,1,18,1,32967,JGW,Not Responsive,20251112_Evan Baker
202511,Marcus Lee,11/12/2025,506659,Cancelled,11/22/2025,1,10,1,48694,JGW,Financial Hardship,20251112_Marcus Lee
202511,Sofia Cruz,11/12/2025,506662,Cancelled,11/23/2025,1,11,1,23482,JGW,Not Responsive,20251112_Sofia Cruz
202511,Evan Baker,11/13/2025,506673,Cancelled,11/22/2025,1,9,1,18944,JGW,Buyer Remorse,20251113_Evan Baker
202511,Naddia Bazar,11/13/2025,506679,Cancelled,11/30/2025,1,17,1,57447,JGW,Buyer Remorse,20251113_Naddia Bazar
202511,Sofia Cruz,11/13/2025,506695,Cancelled,12/03/2025,1,20,1,32485,JGW,Buyer Remorse,20251113_Sofia Cruz
202511,Sofia Cruz,11/13/2025,506696,Cancelled,12/01/2025,1,18,1,57172,JGW,Not Responsive,20251113_Sofia Cruz
202511,Jenna Marks,11/14/2025,506709,Cancelled,11/28/2025,1,14,1,36402,JGW,Financial Hardship,20251114_Jenna Marks
202511,Jenna Marks,11/14/2025,506711,Cancelled,12/04/2025,1,20,1,39267,JGW,Buyer Remorse,20251114_Jenna Marks
202511,Naddia Bazar,11/14/2025,506714,Cancelled,11/22/2025,1,8,1,18875,JGW,Buyer Remorse,20251114_Naddia Bazar
202511,Naddia Bazar,11/14/2025,506716,Cancelled,11/25/2025,1,11,1,25669,JGW,Not Responsive,20251114_Naddia Bazar
202511,Tara Singh,11/14/2025,506720,Cancelled,11/22/2025,1,8,1,32115,JGW,Financial Hardship,20251114_Tara Singh
202511,Alexander Dagen,11/14/2025,506731,Cancelled,11/28/2025,1,14,1,22433,JGW,Buyer Remorse,20251114_Alexander Dagen
202511,Victor Chen,11/17/2025,506767,Cancelled,12/02/2025,1,15,1,51442,JGW,Buyer Remorse,20251117_Victor Chen
202511,Lisa Wong,11/18/2025,506792,Cancelled,11/24/2025,1,6,1,46198,JGW,Not Responsive,20251118_Lisa Wong
202511,Marcus Lee,11/18/2025,506797,Cancelled,12/02/2025,1,14,1,42477,JGW,Buyer Remorse,20251118_Marcus Lee
202511,Sofia Cruz,11/18/2025,506803,Cancelled,12/03/2025,1,15,1,26592,JGW,Not Responsive,20251118_Sofia Cruz
202511,Victor Chen,11/18/2025,506812,Cancelled,11/24/2025,1,6,1,18172,JGW,Not Responsive,20251118_Victor Chen
202511,Evan Baker,11/19/2025,506814,Cancelled,12/04/2025,1,15,1,55367,JGW,Not Responsive,20251119_Evan Baker
202511,Naddia Bazar,11/19/2025,506821,Cancelled,11/29/2025,1,10,1,51003,JGW,Financial Hardship,20251119_Naddia Bazar
202511,Naddia Bazar,11/20/2025,506856,Cancelled,12/08/2025,1,18,1,59893,JGW,Financial Hardship,20251120_Naddia Bazar
202511,Tara Singh,11/20/2025,506860,Cancelled,12/02/2025,1,12,1,63847,JGW,Not Responsive,20251120_Tara Singh
202511,Tara Singh,11/20/2025,506862,Cancelled,12/02/2025,1,12,1,25391,JGW,Buyer Remorse,20251120_Tara Singh
202511,Alexander Dagen,11/20/2025,506878,Cancelled,12/08/2025,1,18,1,21124,JGW,Buyer Remorse,20251120_Alexander Dagen
202511,Victor Chen,11/20/2025,506880,Cancelled,11/29/2025,1,9,1,39448,JGW,Not Responsive,20251120_Victor Chen
202511,Jay Harris,11/21/2025,506888,Cancelled,11/30/2025,1,9,1,12495,JGW,Buyer Remorse,20251121_Jay Harris
202511,Jenna Marks,11/21/2025,506889,Cancelled,12/04/2025,1,13,1,23699,JGW,Buyer Remorse,20251121_Jenna Marks
202511,Alexander Dagen,11/21/2025,506911,Cancelled,12/03/2025,1,12,1,53701,JGW,Not Responsive,20251121_Alexander Dagen
202511,Lisa Wong,11/24/2025,506939,Cancelled,12/08/2025,1,14,1,34664,JGW,Financial Hardship,20251124_Lisa Wong
202511,Alexander Dagen,11/24/2025,506949,Cancelled,12/08/2025,1,14,1,64311,JGW,Not Responsive,20251124_Alexander Dagen
202511,Victor Chen,11/24/2025,506953,Cancelled,12/09/2025,1,15,1,35536,JGW,Financial Hardship,20251124_Victor Chen
202511,Evan Baker,11/25/2025,506955,Cancelled,12/15/2025,1,20,1,46555,JGW,Buyer Remorse,20251125_Evan Baker
202511,Jenna Marks,11/25/2025,506959,Cancelled,12/05/2025,1,10,1,24225,JGW,Buyer Remorse,20251125_Jenna Marks
202511,Lisa Wong,11/25/2025,506971,Cancelled,12/06/2025,1,11,1,23591,JGW,Not Responsive,20251125_Lisa Wong
202511,Sofia Cruz,11/25/2025,506979,Cancelled,12/03/2025,1,8,1,40615,JGW,Financial Hardship,20251125_Sofia Cruz
202511,Alexander Dagen,11/25/2025,506984,Cancelled,12/07/2025,1,12,1,54600,JGW,Not Responsive,20251125_Alexander Dagen
202511,Tara Singh,11/26/2025,507001,Cancelled,12/01/2025,1,5,1,36668,JGW,Financial Hardship,20251126_Tara Singh
202511,Alexander Dagen,11/26/2025,507015,Cancelled,12/08/2025,1,12,1,16748,JGW,Not Responsive,20251126_Alexander Dagen
202511,Evan Baker,11/27/2025,507022,Cancelled,12/05/2025,1,8,1,34457,JGW,Buyer Remorse,20251127_Evan Baker
202511,Jenna Marks,11/27/2025,507028,Cancelled,12/02/2025,1,5,1,42624,JGW,Financial Hardship,20251127_Jenna Marks
202511,Naddia Bazar,11/27/2025,507031,Cancelled,12/08/2025,1,11,1,30367,JGW,Buyer Remorse,20251127_Naddia Bazar
202511,Sofia Cruz,11/27/2025,507043,Cancelled,12/04/2025,1,7,1,44859,JGW,Buyer Remorse,20251127_Sofia Cruz
202511,Alexander Dagen,11/27/2025,507051,Cancelled,12/02/2025,1,5,1,14347,JGW,Not Responsive,20251127_Alexander Dagen
202512,Marcus Lee,12/02/2025,507120,Cancelled,12/09/2025,1,7,1,36989,JGW,Not Responsive,20251202_Marcus Lee
202512,Sofia Cruz,12/02/2025,507125,Cancelled,12/07/2025,1,5,1,59121,JGW,Not Responsive,20251202_Sofia Cruz
202512,Evan Baker,12/03/2025,507142,Cancelled,12/13/2025,1,10,1,58330,JGW,Financial Hardship,20251203_Evan Baker
202512,Jay Harris,12/03/2025,507145,Cancelled,12/21/2025,1,18,1,38728,JGW,Financial Hardship,20251203_Jay Harris
202512,Jay Harris,12/03/2025,507146,Cancelled,12/09/2025,1,6,1,9720,JGW,Buyer Remorse,20251203_Jay Harris
202512,Alexander Dagen,12/05/2025,507226,Cancelled,12/23/2025,1,18,1,22792,JGW,Buyer Remorse,20251205_Alexander Dagen
202512,Alexander Dagen,12/05/2025,507227,Cancelled,12/12/2025,1,7,1,55406,JGW,Not Responsive,20251205_Alexander Dagen
202512,Victor Chen,12/05/2025,507230,Cancelled,12/23/2025,1,18,1,33515,JGW,Not Responsive,20251205_Victor Chen
202512,Victor Chen,12/05/2025,507232,Cancelled,12/15/2025,1,10,1,8549,JGW,Buyer Remorse,20251205_Victor Chen
202512,Alexander Dagen,12/08/2025,507262,Cancelled,12/24/2025,1,16,1,56964,JGW,Not Responsive,20251208_Alexander Dagen
202512,Jay Harris,12/09/2025,507275,Cancelled,12/18/2025,1,9,1,57986,JGW,Not Responsive,20251209_Jay Harris
202512,Naddia Bazar,12/09/2025,507279,Cancelled,12/27/2025,1,18,1,31317,JGW,Not Responsive,20251209_Naddia Bazar
202512,Tara Singh,12/10/2025,507317,Cancelled,12/24/2025,1,14,1,27294,JGW,Not Responsive,20251210_Tara Singh
202512,Sofia Cruz,12/10/2025,507326,Cancelled,12/30/2025,1,20,1,53854,JGW,Buyer Remorse,20251210_Sofia Cruz
202512,Jay Harris,12/11/2025,507342,Cancelled,12/20/2025,1,9,1,30370,JGW,Financial Hardship,20251211_Jay Harris
202512,Sofia Cruz,12/11/2025,507362,Cancelled,12/29/2025,1,18,1,8064,JGW,Not Responsive,20251211_Sofia Cruz
202512,Alexander Dagen,12/11/2025,507366,Cancelled,12/22/2025,1,11,1,21242,JGW,Not Responsive,20251211_Alexander Dagen
202512,Victor Chen,12/11/2025,507373,Cancelled,12/26/2025,1,15,1,47749,JGW,Buyer Remorse,20251211_Victor Chen
202512,Naddia Bazar,12/12/2025,507381,Cancelled,12/31/2025,1,19,1,18637,JGW,Buyer Remorse,20251212_Naddia Bazar
202512,Lisa Wong,12/12/2025,507390,Cancelled,12/25/2025,1,13,1,47439,JGW,Buyer Remorse,20251212_Lisa Wong
202512,Jenna Marks,12/15/2025,507408,Cancelled,12/25/2025,1,10,1,46833,JGW,Not Responsive,20251215_Jenna Marks
202512,Naddia Bazar,12/15/2025,507409,Cancelled,01/01/2026,1,17,1,29169,JGW,Financial Hardship,20251215_Naddia Bazar
202512,Naddia Bazar,12/15/2025,507410,Cancelled,12/23/2025,1,8,1,41440,JGW,Financial Hardship,20251215_Naddia Bazar
202512,Lisa Wong,12/15/2025,507418,Cancelled,12/25/2025,1,10,1,20232,JGW,Not Responsive,20251215_Lisa Wong
202512,Naddia Bazar,12/16/2025,507441,Cancelled,12/21/2025,1,5,1,59930,JGW,Financial Hardship,20251216_Naddia Bazar
202512,Lisa Wong,12/16/2025,507447,Cancelled,12/31/2025,1,15,1,31988,JGW,Not Responsive,20251216_Lisa Wong
202512,Lisa Wong,12/17/2025,507482,Cancelled,01/05/2026,1,19,1,48240,JGW,Financial Hardship,20251217_Lisa Wong
202512,Sofia Cruz,12/17/2025,507490,Cancelled,01/01/2026,1,15,1,57136,JGW,Not Responsive,20251217_Sofia Cruz
202512,Sofia Cruz,12/17/2025,507491,Cancelled,12/27/2025,1,10,1,42366,JGW,Not Responsive,20251217_Sofia Cruz
202512,Victor Chen,12/18/2025,507532,Cancelled,01/01/2026,1,14,1,22693,JGW,Not Responsive,20251218_Victor Chen
202512,Jenna Marks,12/19/2025,507535,Cancelled,01/03/2026,1,15,1,18801,JGW,Not Responsive,20251219_Jenna Marks
202512,Jenna Marks,12/19/2025,507537,Cancelled,01/04/2026,1,16,1,10470,JGW,Buyer Remorse,20251219_Jenna Marks
202512,Sofia Cruz,12/19/2025,507559,Cancelled,01/04/2026,1,16,1,39327,JGW,Buyer Remorse,20251219_Sofia Cruz
202512,Alexander Dagen,12/19/2025,507565,Cancelled,01/03/2026,1,15,1,35268,JGW,Not Responsive,20251219_Alexander Dagen
